Sample Number,PH,Hardness,Conductivity,Trihalomethanes,Turbidity,Original Potability,Potable by WHO Standards,TestOrTrain,SVM Potability,SVM Test Score,Test/Train for LogReg,Logistic Regression Potability,LogReg Test Score,Test/Train for RanFor,Random Forrest Probability,RanFor Test Score
1711,8.06,214.82,490.28,65.4,3.32,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1712,6.34,185.68,490.97,51.55,4.56,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1713,4.53,169.74,385.66,70.29,3.19,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1714,8.95,205.89,406.31,65.64,1.84,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1715,7.21,163.05,441.52,89.92,4.46,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1716,4.24,134.89,402.43,83.76,3.79,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1717,8.26,216.55,450.86,39.8,3.41,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1718,7.89,220.35,339.07,67.01,4.1,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1719,4.86,145.79,459.29,52.29,4.7,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1720,5.23,152.09,307.92,51.63,3.7,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1721,7.02,170.13,512.77,64.62,4.9,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1722,4.94,166.71,352.04,68.61,5.08,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1723,7.34,176.75,427.93,85.68,4.98,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1724,8.26,208.4,528.07,74.98,4.53,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1725,6.94,180.82,480.88,61.52,4.18,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1726,6.89,179.63,393.49,63.29,2.9,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1727,8.25,195.54,588.7,70.79,4.72,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1728,7.36,234.78,428.75,87.4,4.55,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1729,9.75,269.64,580.0,51.35,3.42,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1730,6.91,242.09,487.93,45.31,4.34,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1731,8.8,205.41,399.28,67.96,4.03,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1732,6.28,236.82,470.82,68.91,2.66,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1733,6.35,227.23,355.53,82.49,4.94,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1734,5.93,192.05,459.26,52.16,3.59,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1735,7.34,198.17,448.15,62.74,4.26,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1736,8.59,228.16,517.84,52.95,4.49,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1737,8.15,220.2,461.8,103.38,4.95,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1738,9.27,274.02,504.62,62.32,3.55,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1739,7.02,203.2,435.67,68.23,3.86,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1740,7.83,249.34,443.63,76.65,4.27,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1741,6.64,202.41,291.08,64.36,3.92,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1742,6.76,216.53,526.33,60.52,4.35,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1743,7.61,225.49,341.07,55.89,2.94,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1744,6.08,182.41,498.45,81.29,2.09,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1745,6.66,182.39,434.66,69.41,3.97,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1746,6.43,166.85,352.75,66.74,2.9,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1747,5.02,136.98,454.88,71.98,4.48,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1748,8.16,195.21,529.68,69.99,3.67,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1749,5.27,181.73,390.01,63.83,4.06,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1750,7.47,212.82,358.91,46.66,4.99,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1751,7.4,260.08,376.48,101.47,3.08,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1752,5.54,200.71,437.34,67.17,3.76,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1753,7.38,199.17,357.37,75.89,4.01,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1754,9.32,317.34,476.51,68.6,4.64,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1755,6.7,168.75,404.93,52.11,4.18,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1756,5.55,182.64,596.65,78.88,4.45,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1757,9.0,263.51,561.69,61.51,3.98,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1758,9.13,266.74,542.81,65.78,4.77,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1759,7.13,209.75,404.7,92.35,3.91,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1760,7.17,199.16,436.6,52.58,2.21,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1761,6.98,166.85,333.97,48.46,3.53,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1762,9.87,114.37,490.45,64.83,3.65,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1763,4.32,225.51,446.34,43.39,4.08,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1764,4.23,201.45,402.66,76.47,4.48,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1765,4.14,253.6,432.51,61.52,3.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1766,5.35,193.81,431.48,55.82,3.84,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1767,7.71,174.35,437.51,51.55,3.9,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1768,8.33,199.0,429.23,83.63,2.41,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1769,6.51,188.88,367.93,101.25,3.96,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1770,6.93,228.19,403.22,66.78,4.21,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1771,3.76,196.02,493.23,85.16,4.99,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1772,5.66,232.75,385.75,76.98,5.02,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1773,9.4,224.75,503.79,58.97,4.61,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1774,13.35,152.78,450.85,85.88,2.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1775,7.82,221.09,460.6,66.78,4.62,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1776,1.43,228.13,495.38,61.14,4.95,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1777,6.97,182.89,325.79,70.05,4.28,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1778,6.59,244.94,330.91,47.39,4.22,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1779,4.33,192.17,543.72,72.57,3.71,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1780,7.42,243.3,361.1,87.05,3.47,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1781,7.98,165.71,363.85,76.03,3.31,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1782,9.5,195.11,382.47,78.31,4.34,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1783,5.16,119.09,325.2,73.22,4.09,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1784,5.85,229.94,596.4,67.64,3.64,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1785,5.89,184.06,281.54,62.6,4.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1786,5.96,223.03,284.5,40.14,3.73,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1787,6.11,211.45,389.59,85.36,3.92,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1788,6.9,209.64,396.81,66.6,3.69,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1789,7.61,190.66,577.44,65.33,6.49,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1790,8.89,180.56,378.66,48.48,4.73,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1791,6.53,163.4,601.03,55.02,4.6,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1792,7.83,203.17,338.23,47.93,4.25,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1793,11.56,174.94,366.31,38.43,5.11,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1794,6.78,196.18,435.09,76.35,5.47,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1795,8.29,211.45,525.09,63.0,3.58,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1796,7.53,225.34,379.34,64.27,3.64,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1797,9.76,119.16,512.33,59.19,3.02,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1798,10.19,211.57,468.37,72.72,3.4,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1799,2.93,260.46,403.24,69.24,3.68,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1800,6.66,205.54,555.9,66.93,3.87,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1801,7.01,219.92,379.6,98.97,3.59,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1802,6.39,216.68,358.17,41.59,4.42,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1803,6.09,162.28,387.97,75.27,4.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1804,3.96,173.03,444.79,59.83,4.09,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1805,4.28,229.44,508.79,66.65,3.73,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1806,7.3,224.47,487.33,68.94,3.43,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1807,10.89,177.73,383.2,42.81,3.63,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1808,11.5,195.99,357.52,82.35,3.13,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1809,5.81,195.51,325.83,51.29,4.82,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1810,7.78,196.82,372.76,14.34,5.05,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1811,6.32,187.03,463.34,60.27,4.9,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1812,7.06,177.67,393.74,53.84,4.49,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1813,4.85,186.68,392.7,85.16,3.89,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1814,4.56,165.77,323.78,79.32,4.12,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1815,9.13,209.74,509.66,67.53,3.07,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1816,4.23,194.98,355.82,62.02,3.52,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1817,5.57,189.73,434.05,88.73,3.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1818,8.53,217.39,615.61,82.59,2.65,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1819,8.9,194.22,317.35,61.43,4.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1820,9.46,222.89,433.15,67.91,3.32,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1821,6.04,139.77,488.27,53.28,5.76,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1822,4.66,170.95,378.15,60.62,3.74,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1823,5.73,191.75,307.99,60.19,3.91,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1824,4.28,188.78,306.69,82.6,4.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1825,6.83,176.84,447.29,104.23,2.8,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1826,7.29,169.15,373.19,80.8,3.69,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1827,5.98,180.78,392.97,50.14,3.49,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1828,5.37,250.66,334.82,44.04,3.74,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1829,4.02,255.62,442.39,71.34,4.42,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1830,7.72,196.01,423.2,89.34,2.88,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1831,5.98,221.56,443.54,53.66,3.85,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1832,8.85,190.7,386.46,85.69,4.14,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1833,7.56,170.18,397.59,66.75,4.03,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1834,3.83,218.72,421.18,58.9,4.77,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1835,3.73,230.3,456.91,47.1,4.94,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1836,5.8,201.89,281.09,55.4,4.43,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1837,6.63,198.87,437.92,38.85,4.46,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1838,3.1,198.49,427.22,54.57,4.25,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
