ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,SampleNumber,ph_rank,Hardness_rank,Solids_rank,Chloramines_rank,Sulfate_rank,Conductivity_rank,Organic_carbon_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Average_Rank_2,Hardness_Safe,ph_safe,Solids_safe,Chloramines_safe,Sulfate_safe,Conductivity_safe,Organic_carbon_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Solids_safe_qty,Chloramines_safe_qty,Sulfate_safe_qty,Conductivity_safe_qty,Organic_carbon_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Solids_safe_pct,Chloramines_safe_pct,Sulfate_safe_pct,Conductivity_safe_pct,Organic_carbon_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct
10.49,185.09,26453.0,9.55,392.35,455.74,15.98,47.4,3.8,1,1164,2731.0,185.09,2349,3068,2301.0,2117,2272,374.0,1378,1895.0,2994,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.5,184.43,26744.3,7.36,332.03,459.64,18.42,71.88,4.12,0,1470,409.0,184.43,2385,1840,1226.0,2166,2925,1963.0,1873,1896.0,2996,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.68,200.74,15049.58,8.63,356.81,441.3,17.85,74.59,4.98,0,486,2371.0,200.74,735,2760,1818.0,1931,2802,2163.0,2951,1897.0,2997,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.05,222.18,22829.11,7.61,293.06,558.75,15.36,44.56,4.21,0,1052,2496.0,222.18,1913,2055,356.0,3082,2068,282.0,2041,1897.0,2998,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.39,172.55,28099.04,5.79,372.62,505.54,17.53,67.27,4.63,1,706,372.0,172.55,2536,601,2075.0,2719,2726,1611.0,2633,1898.0,2999,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.97,202.75,19952.31,7.87,311.19,412.04,18.63,73.17,5.01,0,653,633.0,202.75,1478,2286,681.0,1486,2969,2058.0,2969,1898.0,3001,False,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.8,239.28,27849.14,6.48,356.17,484.1,18.69,50.13,4.25,1,1903,1916.0,239.28,2513,1090,1798.0,2482,2978,479.0,2090,1899.0,3002,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.16,159.52,19781.61,10.08,310.14,505.11,16.77,42.0,3.8,0,2253,744.0,159.52,1446,3183,665.0,2712,2521,214.0,1377,1900.0,3004,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.28,205.12,25972.8,8.42,383.67,456.54,13.95,32.8,4.6,1,1218,823.0,205.12,2302,2649,2222.0,2133,1519,69.0,2592,1900.0,3005,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.43,207.58,26855.11,7.09,304.17,418.42,17.92,34.82,4.81,0,1255,923.0,207.58,2399,1603,551.0,1585,2820,94.0,2801,1903.0,3006,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.43,178.33,25993.71,7.29,329.7,566.75,11.97,60.74,6.03,0,498,920.0,178.33,2304,1783,1172.0,3114,788,1098.0,3263,1905.0,3008,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.7,182.13,24316.88,7.01,341.33,479.54,20.09,53.93,4.22,0,1417,1117.0,182.13,2099,1533,1477.0,2428,3152,666.0,2057,1909.0,3011,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.11,191.76,26853.95,9.06,312.2,375.55,15.51,73.79,4.88,0,500,712.0,191.76,2398,2929,704.0,953,2121,2107.0,2862,1909.0,3012,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.1,221.51,17240.02,9.18,322.62,442.54,16.58,78.12,4.79,1,2049,1436.0,221.51,1053,2971,970.0,1953,2467,2395.0,2791,1909.0,3014,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.5,163.26,15000.19,7.64,334.1,517.43,17.53,37.77,4.96,0,535,969.0,163.26,729,2088,1286.0,2812,2725,132.0,2940,1910.0,3015,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.06,187.95,26608.93,8.56,405.4,462.31,18.43,41.29,3.61,1,1132,1408.0,187.95,2368,2725,2381.0,2195,2930,199.0,1052,1910.0,3016,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.68,200.07,32000.84,7.63,290.74,583.61,16.84,39.37,3.3,1,3227,1829.0,200.07,2837,2078,340.0,3171,2543,151.0,645,1912.0,3019,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.99,216.67,23027.39,9.8,382.15,369.47,18.97,59.65,4.4,0,1067,1367.0,216.67,1938,3126,2210.0,866,3030,999.0,2319,1916.0,3022,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.76,213.05,25259.78,7.64,363.68,543.53,15.25,107.19,4.17,1,356,1889.0,213.05,2211,2082,1932.0,3004,2029,3090.0,1961,1917.0,3027,False,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.03,158.04,19663.47,8.43,283.27,431.3,20.7,59.97,4.39,1,404,2072.0,158.04,1431,2661,253.0,1775,3192,1026.0,2308,1921.0,3034,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.11,213.89,25043.53,6.05,245.95,505.74,16.38,91.68,5.71,1,728,1444.0,213.89,2187,759,49.0,2723,2415,2949.0,3242,1923.0,3038,False,True,False,False,True,False,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.97,162.7,24312.04,9.13,307.76,490.82,15.51,102.7,3.97,1,3196,1335.0,162.7,2097,2954,629.0,2560,2119,3071.0,1663,1926.0,3040,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.97,218.79,33933.71,8.98,361.0,438.81,18.63,71.92,3.27,0,1320,1338.0,218.79,2954,2896,1891.0,1901,2970,1965.0,616,1926.0,3041,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.21,175.87,35804.29,8.07,320.1,468.56,16.16,71.15,3.76,1,273,1511.0,175.87,3044,2419,902.0,2273,2346,1917.0,1310,1928.0,3042,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.96,173.03,24028.41,8.01,391.0,444.79,19.95,59.83,4.09,0,2940,74.0,173.03,2064,2376,2295.0,1984,3143,1014.0,1834,1929.0,3044,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.76,232.08,27159.38,7.88,350.45,465.41,13.86,64.81,4.92,0,86,1170.0,232.08,2435,2297,1680.0,2236,1478,1425.0,2901,1930.0,3046,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.64,198.88,27867.49,7.33,318.41,573.72,13.19,81.55,4.69,0,530,1078.0,198.88,2516,1818,851.0,3144,1222,2591.0,2697,1933.0,3048,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.2,200.46,37200.24,7.4,311.79,573.14,17.24,74.95,3.3,0,1477,306.0,200.46,3088,1878,696.0,3140,2651,2183.0,644,1934.0,3050,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.67,163.35,25035.27,8.26,329.6,431.87,16.08,89.09,4.62,0,2139,1821.0,163.35,2185,2546,1170.0,1788,2309,2881.0,2619,1935.0,3051,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.24,127.92,39566.75,8.86,282.0,487.34,9.53,65.52,4.72,1,3207,2544.0,127.92,3151,2848,240.0,2517,243,1481.0,2725,1935.0,3052,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.1,198.49,45148.81,7.82,324.64,427.22,15.53,54.57,4.25,0,2993,21.0,198.49,3236,2247,1033.0,1721,2129,705.0,2088,1937.0,3055,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.22,151.45,26502.6,8.1,294.19,541.6,13.95,39.57,4.29,1,3164,2538.0,151.45,2357,2443,378.0,2992,1518,158.0,2159,1937.0,3057,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.7,192.14,18126.03,9.15,364.19,646.73,14.38,90.53,4.38,1,747,1844.0,192.14,1198,2962,1941.0,3263,1712,2921.0,2298,1938.0,3059,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.82,204.05,37174.01,7.87,329.02,466.78,13.99,96.83,4.37,0,1474,557.0,204.05,3085,2281,1149.0,2250,1537,3024.0,2281,1940.0,3061,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.08,197.5,35957.79,8.13,379.53,360.06,20.1,41.87,4.2,0,134,688.0,197.5,3048,2471,2179.0,750,3153,210.0,2023,1940.0,3062,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.55,176.01,38368.01,7.42,278.09,291.12,19.42,81.37,5.93,0,1869,998.0,176.01,3110,1893,203.0,114,3093,2576.0,3257,1941.0,3063,True,True,False,False,False,True,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.45,163.95,19583.06,6.43,334.66,547.02,18.24,45.67,5.22,1,1187,2282.0,163.95,1419,1060,1300.0,3021,2890,308.0,3111,1944.0,3066,True,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.06,188.39,20567.15,7.44,360.32,656.92,16.27,84.83,4.4,1,1183,1414.0,188.39,1601,1919,1881.0,3267,2379,2737.0,2326,1947.0,3071,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.9,168.72,28723.62,9.34,353.98,517.44,11.99,79.86,4.39,1,2439,1991.0,168.72,2599,3013,1757.0,2814,795,2504.0,2310,1950.0,3073,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.87,251.29,21728.82,8.8,279.78,539.47,12.99,56.41,4.73,1,268,1251.0,251.29,1747,2824,217.0,2986,1162,808.0,2733,1951.0,3074,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.28,165.8,30396.9,7.84,281.9,475.65,12.33,83.4,6.08,1,2036,1553.0,165.8,2728,2256,238.0,2379,909,2673.0,3267,1951.0,3075,True,True,False,False,False,False,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.81,203.38,24470.2,7.63,321.97,516.65,17.24,80.65,4.1,0,1326,1931.0,203.38,2120,2075,950.0,2806,2653,2544.0,1850,1951.0,3076,False,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.76,206.21,34250.16,7.93,299.13,347.18,19.35,80.62,4.59,1,1912,1890.0,206.21,2965,2328,461.0,570,3075,2541.0,2572,1953.0,3079,False,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.67,130.61,30220.61,9.31,370.29,411.88,18.02,76.16,3.9,0,2216,2631.0,130.61,2714,3006,2043.0,1482,2843,2261.0,1543,1953.0,3080,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.48,165.44,29046.08,5.52,370.89,488.77,17.27,80.23,6.36,0,990,399.0,165.44,2630,460,2051.0,2535,2658,2521.0,3272,1953.0,3082,True,False,False,False,False,False,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.99,195.81,23728.29,7.51,348.71,551.54,15.25,75.91,4.49,0,847,2476.0,195.81,2029,1976,1635.0,3043,2030,2248.0,2449,1954.0,3083,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.41,226.59,45510.58,7.07,307.62,420.12,21.94,58.85,4.09,0,516,379.0,226.59,3242,1583,620.0,1610,3240,948.0,1833,1956.0,3085,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.93,207.59,24359.47,7.22,313.82,477.06,16.5,75.04,4.9,0,3000,1305.0,207.59,2104,1717,743.0,2395,2442,2188.0,2876,1957.0,3087,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.8,187.78,15300.84,7.49,316.96,498.67,19.6,55.4,5.16,1,308,1202.0,187.78,772,1954,815.0,2645,3108,750.0,3077,1957.0,3088,True,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.58,193.29,21675.68,9.82,381.93,414.81,16.11,92.61,4.83,1,760,1770.0,193.29,1736,3136,2207.0,1534,2320,2968.0,2832,1959.0,3089,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.17,200.91,27141.36,7.26,344.16,525.6,16.14,66.23,4.29,0,139,2152.0,200.91,2431,1750,1549.0,2884,2337,1535.0,2150,1959.0,3090,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.27,274.02,38886.39,8.05,244.09,504.62,15.98,62.32,3.55,1,2834,2553.0,274.02,3122,2405,45.0,2707,2274,1216.0,974,1959.0,3091,False,False,False,False,True,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.9,201.86,25394.1,7.69,313.65,434.72,18.01,59.97,4.59,0,481,594.0,201.86,2223,2140,740.0,1828,2837,1025.0,2565,1966.0,3092,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.89,180.56,26062.45,8.81,327.22,378.66,17.62,48.48,4.73,0,2922,2446.0,180.56,2313,2827,1099.0,995,2747,407.0,2737,1967.0,3094,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.74,158.32,25363.02,7.73,377.54,568.3,13.63,75.95,4.73,0,2541,523.0,158.32,2219,2181,2154.0,3123,1385,2252.0,2740,1968.0,3095,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.33,196.03,24000.52,5.73,335.09,511.71,18.59,68.46,5.8,0,1465,344.0,196.03,2062,569,1311.0,2770,2962,1704.0,3251,1968.0,3096,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.59,211.17,28990.3,8.88,267.2,504.91,14.05,68.98,4.1,0,2115,1032.0,211.17,2624,2860,130.0,2710,1566,1756.0,1840,1969.0,3097,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.54,185.67,20143.07,10.24,209.47,517.94,18.46,49.37,3.67,1,385,429.0,185.67,1519,3203,11.0,2824,2942,444.0,1147,1970.0,3098,True,False,False,False,True,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.42,167.42,34535.55,6.35,344.31,491.52,19.36,45.1,4.21,1,1158,2727.0,167.42,2983,997,1551.0,2571,3076,294.0,2032,1971.0,3099,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.57,193.16,17546.4,9.22,366.2,538.53,13.95,67.14,5.15,0,1241,439.0,193.16,1110,2980,1972.0,2979,1517,1599.0,3072,1975.0,3102,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.28,185.71,26532.74,6.13,328.14,543.18,17.4,47.07,4.8,0,594,329.0,185.71,2358,824,1120.0,3000,2694,363.0,2798,1977.0,3103,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.68,173.68,22581.22,12.65,289.13,599.73,8.39,49.66,5.46,0,2694,45.0,173.68,1883,3273,316.0,3216,124,463.0,3195,1977.0,3104,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.72,203.35,35800.7,7.68,312.92,424.97,18.09,96.44,4.17,0,1403,1857.0,203.35,3043,2128,721.0,1683,2858,3018.0,1967,1980.0,3107,False,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.67,193.68,47580.99,7.17,359.95,526.42,13.89,66.69,4.44,1,3271,163.0,193.68,3250,1675,1871.0,2893,1489,1566.0,2382,1980.0,3108,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.54,211.05,34359.4,8.17,365.81,447.52,18.55,60.16,3.71,1,1998,1752.0,211.05,2973,2489,1959.0,2033,2958,1048.0,1221,1981.0,3109,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.28,149.56,15751.45,8.26,317.5,605.4,15.22,82.7,5.26,1,1953,820.0,149.56,831,2545,830.0,3226,2018,2640.0,3125,1982.0,3110,True,False,False,False,False,False,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.31,199.81,14540.74,8.83,276.12,486.98,17.27,70.14,5.12,0,2190,1583.0,199.81,658,2834,184.0,2513,2660,1846.0,3049,1986.0,3113,True,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.76,196.02,45050.0,8.73,324.15,493.23,8.66,85.16,4.99,0,2891,55.0,196.02,3234,2792,1021.0,2590,151,2748.0,2955,1986.0,3114,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.25,195.54,28327.17,5.38,281.23,588.7,18.08,70.79,4.72,1,2817,2192.0,195.54,2561,403,228.0,3183,2852,1895.0,2727,1987.0,3115,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.59,199.26,25383.77,7.92,318.61,416.45,20.12,48.27,4.52,1,779,1775.0,199.26,2222,2320,856.0,1554,3154,396.0,2475,1987.0,3116,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.34,163.28,21820.3,7.9,356.18,561.21,14.12,56.19,5.06,0,3021,2721.0,163.28,1763,2308,1799.0,3092,1590,798.0,3009,1988.0,3117,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.62,174.28,33245.63,7.02,326.17,479.92,15.92,60.34,4.6,1,1627,1053.0,174.28,2924,1544,1066.0,2435,2252,1066.0,2598,1988.0,3118,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.73,189.51,47022.75,8.23,287.09,567.72,14.98,71.21,3.51,1,1984,1865.0,189.51,3249,2530,301.0,3120,1923,1924.0,920,1989.0,3119,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.67,155.71,30610.05,8.17,337.17,425.69,15.1,79.78,4.9,1,3126,1104.0,155.71,2747,2493,1364.0,1695,1966,2498.0,2883,1990.0,3122,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.14,147.47,34865.32,3.68,285.46,475.45,20.94,54.2,5.37,1,1143,731.0,147.47,3002,62,281.0,2376,3205,681.0,3157,1992.0,3123,True,False,False,True,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.1,182.82,23590.31,9.13,326.33,445.56,15.14,68.61,4.83,0,2465,277.0,182.82,2008,2953,1073.0,1999,1978,1713.0,2829,1992.0,3124,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.24,191.91,28149.41,7.13,319.31,448.24,19.37,60.94,4.51,0,135,791.0,191.91,2543,1639,883.0,2041,3078,1110.0,2465,1993.0,3125,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.14,221.75,29808.24,8.82,205.94,556.66,10.74,59.51,4.7,0,2204,2133.0,221.75,2690,2832,8.0,3074,446,986.0,2712,1996.0,3126,False,True,False,False,True,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.65,172.58,34816.44,8.29,293.61,389.47,15.87,67.98,4.87,0,2484,1094.0,172.58,2999,2570,367.0,1153,2235,1665.0,2854,1997.0,3127,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.55,182.64,27418.0,9.59,378.53,596.65,11.57,78.88,4.45,1,2863,430.0,182.64,2472,3074,2168.0,3207,666,2443.0,2394,1999.0,3128,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.16,176.03,26369.03,9.77,347.89,453.71,13.25,61.06,5.08,0,2542,747.0,176.03,2338,3118,1616.0,2103,1243,1118.0,3021,2000.0,3130,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.14,203.86,24172.7,6.84,305.83,470.84,19.23,30.71,5.0,1,780,2129.0,203.86,2080,1401,589.0,2298,3060,46.0,2965,2001.0,3131,False,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.36,136.32,48621.56,9.16,327.92,365.72,17.98,77.36,4.2,1,283,2723.0,136.32,3258,2964,1117.0,819,2832,2337.0,2025,2006.0,3135,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.55,212.05,25189.83,6.2,316.57,498.27,20.05,52.9,4.98,1,696,2608.0,212.05,2202,883,806.0,2637,3149,612.0,2954,2006.0,3136,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.99,133.43,21944.64,8.58,341.24,536.28,16.18,91.71,4.25,1,3191,1357.0,133.43,1785,2739,1474.0,2969,2353,2950.0,2084,2011.0,3139,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
